,season,week,home_team,away_team,home.totalYards,away.totalYards,Home_possession_time,Away_possession_time,Home_Offensive_TDs,Away_Offensive_TDs,home.turnovers,away.turnovers,home.thirdDownEff,home.fourthDownEff,away.thirdDownEff,away.fourthDownEff,away_points,home_points
372,2016,5,Maryland,Purdue,496,205,1286,2314,7,1.0,2,1,0.4166666666666667,1.0,0.3,0.3,7.0,50.0
373,2016,5,Penn State,Minnesota,471,469,1286,2314,3,2.0,0,1,0.26666666666666666,0.5,0.3333333333333333,0.3333333333333333,26.0,29.0
374,2016,5,Indiana,Michigan State,437,438,1286,2314,3,3.0,1,1,0.5625,0.0,0.26666666666666666,0.26666666666666666,21.0,24.0
375,2016,6,Minnesota,Iowa,268,321,1286,2314,1,1.0,3,3,0.26666666666666666,0.0,0.35294117647058826,0.35294117647058826,14.0,7.0
376,2016,6,Penn State,Maryland,524,270,1286,2314,5,2.0,1,2,0.38461538461538464,1.0,0.3076923076923077,0.3076923076923077,14.0,38.0
377,2016,6,Illinois,Purdue,499,459,1286,2314,3,4.0,1,2,0.2727272727272727,0.0,0.5625,0.5625,34.0,31.0
378,2016,6,Michigan State,BYU,206,398,1286,2314,2,4.0,1,0,0.42857142857142855,0.6666666666666666,0.625,0.625,31.0,14.0
379,2016,6,Ohio State,Indiana,383,281,1286,2314,5,2.0,2,2,0.35714285714285715,1.0,0.35294117647058826,0.35294117647058826,17.0,38.0
380,2016,6,Rutgers,Michigan,39,600,1286,2314,0,11.0,1,1,0.0,0.0,0.5454545454545454,0.5454545454545454,78.0,0.0
381,2016,7,Maryland,Minnesota,291,311,1286,2314,1,3.0,4,0,0.3888888888888889,0.5,0.2857142857142857,0.2857142857142857,31.0,10.0
382,2016,7,Purdue,Iowa,505,520,1286,2314,5,6.0,1,0,0.3333333333333333,0.4,0.5625,0.5625,49.0,35.0
383,2016,7,Rutgers,Illinois,385,320,1286,2314,1,2.0,5,1,0.5625,0.0,0.3076923076923077,0.3076923076923077,24.0,7.0
384,2016,7,Michigan State,Northwestern,475,490,1286,2314,4,6.0,2,1,0.3125,0.0,0.5263157894736842,0.5263157894736842,54.0,40.0
385,2016,7,Indiana,Nebraska,333,360,1286,2314,2,2.0,2,2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,27.0,22.0
386,2016,7,Wisconsin,Ohio State,450,411,1286,2314,2,3.0,1,1,0.4,0.0,0.4,0.4,30.0,23.0
387,2016,8,Minnesota,Rutgers,399,372,1286,2314,3,3.0,2,3,0.42857142857142855,0.0,0.5263157894736842,0.5263157894736842,32.0,34.0
388,2016,8,Iowa,Wisconsin,236,423,1286,2314,0,2.0,0,1,0.15384615384615385,0.0,0.4705882352941176,0.4705882352941176,17.0,9.0
389,2016,8,Northwestern,Indiana,408,401,1286,2314,3,1.0,0,2,0.29411764705882354,0.3333333333333333,0.2631578947368421,0.2631578947368421,14.0,24.0
390,2016,8,Michigan,Illinois,561,172,1286,2314,5,1.0,1,2,0.5,0.5,0.2,0.2,8.0,41.0
391,2016,8,Nebraska,Purdue,409,333,1286,2314,3,2.0,1,2,0.4666666666666667,0.0,0.375,0.375,14.0,27.0
392,2016,8,Maryland,Michigan State,447,426,1286,2314,4,2.0,1,2,0.4166666666666667,0.3333333333333333,0.3636363636363637,0.3636363636363637,17.0,28.0
393,2016,8,Penn State,Ohio State,276,413,1286,2314,2,2.0,1,0,0.15384615384615385,0.0,0.4090909090909091,0.4090909090909091,21.0,24.0
394,2016,9,Michigan State,Michigan,401,436,1286,2314,3,3.0,1,1,0.3333333333333333,0.25,0.4166666666666667,0.4166666666666667,32.0,23.0
395,2016,9,Purdue,Penn State,341,511,1286,2314,3,8.0,4,0,0.4090909090909091,1.0,0.2222222222222222,0.2222222222222222,62.0,24.0
396,2016,9,Illinois,Minnesota,245,283,1286,2314,2,5.0,3,0,0.3333333333333333,0.3333333333333333,0.4117647058823529,0.4117647058823529,40.0,17.0
397,2016,9,Indiana,Maryland,650,517,1286,2314,6,5.0,0,2,0.6428571428571429,0.0,0.4375,0.4375,36.0,42.0
398,2016,9,Ohio State,Northwestern,431,406,1286,2314,3,2.0,0,1,0.5882352941176471,0.0,0.5,0.5,20.0,24.0
399,2016,9,Wisconsin,Nebraska,337,305,1286,2314,3,2.0,2,2,0.38461538461538464,0.0,0.5,0.5,17.0,23.0
400,2016,10,Illinois,Michigan State,304,490,1286,2314,4,2.0,0,1,0.3076923076923077,1.0,0.42105263157894735,0.42105263157894735,27.0,31.0
401,2016,10,Northwestern,Wisconsin,316,333,1286,2314,1,2.0,1,0,0.2777777777777778,0.25,0.3684210526315789,0.3684210526315789,21.0,7.0
402,2016,10,Rutgers,Indiana,351,567,1286,2314,2,5.0,1,4,0.0625,0.5,0.4117647058823529,0.4117647058823529,33.0,27.0
403,2016,10,Michigan,Maryland,660,367,1286,2314,8,0.0,0,2,0.6,0.0,0.4615384615384616,0.4615384615384616,3.0,59.0
404,2016,10,Minnesota,Purdue,466,414,1286,2314,5,4.0,1,3,0.26666666666666666,0.0,0.45,0.45,31.0,44.0
405,2016,10,Penn State,Iowa,599,234,1286,2314,5,2.0,0,1,0.5,1.0,0.2,0.2,14.0,41.0
406,2016,10,Ohio State,Nebraska,590,204,1286,2314,6,0.0,1,2,0.7333333333333333,1.0,0.3125,0.3125,3.0,62.0
407,2016,11,Purdue,Northwestern,394,605,1286,2314,2,6.0,4,2,0.375,0.5,0.625,0.625,45.0,17.0
408,2016,11,Indiana,Penn State,454,409,1286,2314,4,5.0,5,2,0.4705882352941176,0.0,0.2857142857142857,0.2857142857142857,45.0,31.0
409,2016,11,Michigan State,Rutgers,440,149,1286,2314,6,0.0,0,2,0.5,1.0,0.25,0.25,0.0,49.0
410,2016,11,Wisconsin,Illinois,455,200,1286,2314,6,0.0,0,4,0.5384615384615384,1.0,0.0,0.0,3.0,48.0
411,2016,11,Maryland,Ohio State,176,581,1286,2314,0,8.0,2,0,0.06666666666666668,0.4,0.5384615384615384,0.5384615384615384,62.0,3.0
412,2016,11,Nebraska,Minnesota,374,265,1286,2314,3,2.0,0,1,0.4666666666666667,1.0,0.5,0.5,17.0,24.0
413,2016,11,Iowa,Michigan,230,201,1286,2314,1,1.0,1,2,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,13.0,14.0
414,2016,12,Purdue,Wisconsin,293,412,1286,2314,2,6.0,3,1,0.3,1.0,0.6,0.6,49.0,20.0
415,2016,12,Michigan State,Ohio State,334,310,1286,2314,2,2.0,2,1,0.25,1.0,0.4117647058823529,0.4117647058823529,17.0,16.0
416,2016,12,Nebraska,Maryland,401,207,1286,2314,4,1.0,0,0,0.4705882352941176,0.6666666666666666,0.26666666666666666,0.26666666666666666,7.0,28.0
417,2016,12,Illinois,Iowa,198,342,1286,2314,0,3.0,2,2,0.3157894736842105,0.3333333333333333,0.3076923076923077,0.3076923076923077,28.0,0.0
418,2016,12,Minnesota,Northwestern,328,339,1286,2314,3,2.0,2,2,0.3076923076923077,0.0,0.13333333333333333,0.13333333333333333,12.0,29.0
419,2016,12,Michigan,Indiana,284,255,1286,2314,2,1.0,0,0,0.2,0.75,0.3333333333333333,0.3333333333333333,10.0,20.0
420,2016,12,Rutgers,Penn State,87,549,1286,2314,0,4.0,0,1,0.07142857142857142,0.0,0.5263157894736842,0.5263157894736842,39.0,0.0
421,2016,13,Iowa,Nebraska,408,217,1286,2314,6,1.0,0,0,0.2307692307692308,1.0,0.2777777777777778,0.2777777777777778,10.0,40.0
422,2016,13,Indiana,Purdue,269,267,1286,2314,3,3.0,4,3,0.5,0.3333333333333333,0.4736842105263158,0.4736842105263158,24.0,26.0
423,2016,13,Maryland,Rutgers,414,350,1286,2314,3,2.0,0,1,0.3076923076923077,0.5,0.3888888888888889,0.3888888888888889,13.0,31.0
424,2016,13,Northwestern,Illinois,399,434,1286,2314,6,3.0,1,4,0.42857142857142855,0.0,0.26666666666666666,0.26666666666666666,21.0,42.0
425,2016,13,Ohio State,Michigan,330,310,1286,2314,3,3.0,1,3,0.1875,0.6666666666666666,0.4736842105263158,0.4736842105263158,27.0,30.0
426,2016,13,Penn State,Michigan State,463,343,1286,2314,6,0.0,0,1,0.4,0.0,0.45,0.45,12.0,45.0
427,2016,13,Wisconsin,Minnesota,362,286,1286,2314,4,2.0,1,4,0.3333333333333333,0.0,0.21428571428571427,0.21428571428571427,17.0,31.0
428,2016,14,Penn State,Wisconsin,435,415,1286,2314,5,3.0,2,0,0.3,0.0,0.4166666666666667,0.4166666666666667,31.0,38.0
429,2017,1,Minnesota,Buffalo,408,262,1286,2314,2,1.0,1,1,0.3333333333333333,1.0,0.29411764705882354,0.29411764705882354,7.0,17.0
430,2017,1,Indiana,Ohio State,437,596,1286,2314,3,6.0,3,0,0.45,1.0,0.42105263157894735,0.42105263157894735,49.0,21.0
431,2017,1,Rutgers,Washington,309,368,1286,2314,2,2.0,2,0,0.4736842105263158,0.5,0.2727272727272727,0.2727272727272727,30.0,14.0
432,2017,1,Wisconsin,Utah State,478,304,1286,2314,7,1.0,2,4,0.6666666666666666,0.0,0.3125,0.3125,10.0,59.0
433,2017,1,Michigan State,Bowling Green,465,212,1286,2314,4,0.0,3,1,0.5333333333333333,0.0,0.15384615384615385,0.15384615384615385,10.0,35.0
434,2017,1,Penn State,Akron,569,159,1286,2314,6,0.0,1,1,0.3333333333333333,0.5,0.2352941176470588,0.2352941176470588,0.0,52.0
435,2017,1,Iowa,Wyoming,263,233,1286,2314,3,0.0,4,2,0.3076923076923077,1.0,0.2777777777777778,0.2777777777777778,3.0,24.0
436,2017,1,Texas,Maryland,473,482,1286,2314,3,6.0,2,1,0.5,0.0,0.2727272727272727,0.2727272727272727,51.0,41.0
437,2017,1,Illinois,Ball State,216,375,1286,2314,3,3.0,1,2,0.2,1.0,0.5714285714285714,0.5714285714285714,21.0,24.0
438,2017,1,Florida,Michigan,192,433,1286,2314,0,2.0,3,2,0.15384615384615385,0.5,0.3333333333333333,0.3333333333333333,33.0,17.0
439,2017,1,Northwestern,Nevada,508,341,1286,2314,4,2.0,2,2,0.42105263157894735,0.6,0.35714285714285715,0.35714285714285715,20.0,31.0
440,2017,1,Purdue,Louisville,344,524,1286,2314,4,3.0,4,3,0.35714285714285715,0.6666666666666666,0.4375,0.4375,35.0,28.0
441,2017,1,Nebraska,Arkansas State,463,497,1286,2314,4,3.0,0,2,0.5,0.0,0.5384615384615384,0.5384615384615384,36.0,43.0
442,2017,2,Purdue,Ohio,558,396,1286,2314,5,3.0,0,2,0.3636363636363637,1.0,0.38461538461538464,0.38461538461538464,21.0,44.0
443,2017,2,Michigan,Cincinnati,414,200,1286,2314,2,2.0,2,2,0.3333333333333333,1.0,0.3157894736842105,0.3157894736842105,14.0,36.0
444,2017,2,Duke,Northwestern,538,191,1286,2314,5,2.0,2,3,0.6818181818181818,0.0,0.1,0.1,17.0,41.0
445,2017,2,Wisconsin,Florida Atlantic,564,248,1286,2314,4,2.0,2,0,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,14.0,31.0
446,2017,2,Maryland,Towson,534,309,1286,2314,8,2.0,0,2,0.3333333333333333,0.5,0.5,0.5,17.0,63.0
447,2017,2,Iowa State,Iowa,467,497,1286,2314,5,6.0,1,0,0.2857142857142857,1.0,0.4666666666666667,0.4666666666666667,44.0,41.0
448,2017,2,Michigan State,Western Michigan,457,195,1286,2314,4,0.0,2,1,0.4666666666666667,1.0,0.06666666666666668,0.06666666666666668,14.0,28.0
449,2017,2,Penn State,Pittsburgh,312,342,1286,2314,4,1.0,1,3,0.3333333333333333,0.0,0.29411764705882354,0.29411764705882354,14.0,33.0
450,2017,2,Virginia,Indiana,314,308,1286,2314,2,3.0,0,1,0.4166666666666667,0.3333333333333333,0.25,0.25,34.0,17.0
451,2017,2,Rutgers,Eastern Michigan,326,374,1286,2314,1,1.0,2,1,0.2352941176470588,0.0,0.2352941176470588,0.2352941176470588,16.0,13.0
452,2017,2,Oregon,Nebraska,566,361,1286,2314,6,5.0,2,4,0.5,0.0,0.14285714285714285,0.14285714285714285,35.0,42.0
453,2017,2,Ohio State,Oklahoma,350,490,1286,2314,1,4.0,1,2,0.4666666666666667,0.0,0.3636363636363637,0.3636363636363637,31.0,16.0
454,2017,2,Illinois,Western Kentucky,300,244,1286,2314,1,1.0,1,2,0.5,0.0,0.16666666666666666,0.16666666666666666,7.0,20.0
455,2017,2,Oregon State,Minnesota,225,411,1286,2314,2,6.0,3,1,0.2727272727272727,1.0,0.6923076923076923,0.6923076923076923,48.0,14.0
456,2017,3,South Florida,Illinois,680,354,1286,2314,6,3.0,1,3,0.6666666666666666,0.0,0.4,0.4,23.0,47.0
457,2017,3,Michigan,Air Force,359,232,1286,2314,1,1.0,1,1,0.35714285714285715,1.0,0.2307692307692308,0.2307692307692308,13.0,29.0
458,2017,3,Nebraska,Northern Illinois,384,213,1286,2314,2,1.0,3,1,0.3157894736842105,0.5,0.2307692307692308,0.2307692307692308,21.0,17.0
459,2017,3,Minnesota,Middle Tennessee,343,230,1286,2314,3,0.0,0,2,0.25,1.0,0.21428571428571427,0.21428571428571427,3.0,34.0
460,2017,3,Iowa,North Texas,435,305,1286,2314,4,2.0,2,2,0.6111111111111112,0.8,0.0,0.0,14.0,31.0
461,2017,3,BYU,Wisconsin,192,491,1286,2314,0,5.0,2,0,0.4166666666666667,0.0,0.6666666666666666,0.6666666666666666,40.0,6.0
462,2017,3,Rutgers,Morgan State,478,145,1286,2314,9,0.0,1,4,0.5384615384615384,0.5,0.2222222222222222,0.2222222222222222,0.0,65.0
463,2017,3,Missouri,Purdue,203,477,1286,2314,0,5.0,3,1,0.18181818181818185,0.0,0.4705882352941176,0.4705882352941176,35.0,3.0
464,2017,3,Ohio State,Army,586,278,1286,2314,5,1.0,0,1,0.5,0.0,0.26666666666666666,0.26666666666666666,7.0,38.0
465,2017,3,Penn State,Georgia State,526,320,1286,2314,8,0.0,0,5,0.4444444444444444,0.0,0.5238095238095238,0.5238095238095238,0.0,56.0
466,2017,3,Northwestern,Bowling Green,678,352,1286,2314,7,1.0,2,1,0.7272727272727273,0.0,0.29411764705882354,0.29411764705882354,7.0,49.0
467,2017,4,Ohio State,UNLV,664,264,1286,2314,7,2.0,3,2,0.2727272727272727,0.75,0.2307692307692308,0.2307692307692308,21.0,54.0
468,2017,4,Maryland,UCF,197,428,1286,2314,1,4.0,2,0,0.15384615384615385,0.5,0.35714285714285715,0.35714285714285715,38.0,10.0
469,2017,4,Indiana,Georgia Southern,467,375,1286,2314,5,2.0,0,3,0.35714285714285715,0.0,0.2,0.2,17.0,52.0
470,2017,4,Nebraska,Rutgers,306,194,1286,2314,3,1.0,2,2,0.4705882352941176,0.0,0.25,0.25,17.0,27.0
471,2017,4,Purdue,Michigan,189,423,1286,2314,1,4.0,1,2,0.0,0.0,0.4,0.4,28.0,10.0
472,2017,4,Iowa,Penn State,273,579,1286,2314,3,2.0,1,2,0.2727272727272727,0.0,0.3333333333333333,0.3333333333333333,21.0,19.0
473,2017,4,Michigan State,Notre Dame,496,355,1286,2314,2,4.0,3,0,0.5789473684210527,0.5,0.5714285714285714,0.5714285714285714,38.0,18.0
474,2017,5,Illinois,Nebraska,199,411,1286,2314,0,4.0,1,1,0.4166666666666667,0.0,0.6363636363636364,0.6363636363636364,28.0,6.0
475,2017,5,Minnesota,Maryland,309,416,1286,2314,3,4.0,2,0,0.4166666666666667,1.0,0.5625,0.5625,31.0,24.0
476,2017,5,Wisconsin,Northwestern,306,244,1286,2314,3,3.0,3,2,0.2727272727272727,0.0,0.2,0.2,24.0,33.0
477,2017,5,Penn State,Indiana,370,352,1286,2314,4,2.0,1,4,0.3333333333333333,1.0,0.3888888888888889,0.3888888888888889,14.0,45.0
478,2017,5,Michigan State,Iowa,300,231,1286,2314,2,1.0,0,2,0.35714285714285715,0.5,0.2857142857142857,0.2857142857142857,10.0,17.0
479,2017,5,Rutgers,Ohio State,209,628,1286,2314,0,8.0,2,0,0.3333333333333333,0.0,0.4545454545454545,0.4545454545454545,56.0,0.0
480,2017,6,Iowa,Illinois,441,446,1286,2314,5,1.0,2,4,0.4666666666666667,0.5,0.5,0.5,16.0,45.0
481,2017,6,Northwestern,Penn State,265,381,1286,2314,1,4.0,3,0,0.2631578947368421,0.5,0.5,0.5,31.0,7.0
482,2017,6,Indiana,Charleston Southern,478,134,1286,2314,3,0.0,3,0,0.4705882352941176,1.0,0.07142857142857142,0.07142857142857142,0.0,27.0
483,2017,6,Purdue,Minnesota,439,328,1286,2314,3,2.0,4,2,0.4615384615384616,1.0,0.29411764705882354,0.29411764705882354,17.0,31.0
484,2017,6,Ohio State,Maryland,584,66,1286,2314,8,1.0,2,2,0.5833333333333334,1.0,0.0625,0.0625,14.0,62.0
485,2017,6,Michigan,Michigan State,300,252,1286,2314,1,2.0,5,0,0.29411764705882354,1.0,0.14285714285714285,0.14285714285714285,14.0,10.0
486,2017,6,Nebraska,Wisconsin,381,466,1286,2314,1,4.0,2,1,0.4666666666666667,0.0,0.5454545454545454,0.5454545454545454,38.0,17.0
487,2017,7,Illinois,Rutgers,394,376,1286,2314,3,5.0,3,3,0.29411764705882354,1.0,0.4,0.4,35.0,24.0
488,2017,7,Indiana,Michigan,278,329,1286,2314,2,3.0,2,0,0.29411764705882354,0.0,0.15384615384615385,0.15384615384615385,27.0,20.0
489,2017,7,Maryland,Northwestern,340,531,1286,2314,3,4.0,0,2,0.35294117647058826,0.25,0.4761904761904762,0.4761904761904762,37.0,21.0
490,2017,7,Wisconsin,Purdue,494,221,1286,2314,2,0.0,3,1,0.6428571428571429,0.0,0.2727272727272727,0.2727272727272727,9.0,17.0
491,2017,7,Nebraska,Ohio State,393,633,1286,2314,2,8.0,1,0,0.3333333333333333,0.5,0.7692307692307693,0.7692307692307693,56.0,14.0
492,2017,7,Minnesota,Michigan State,290,365,1286,2314,3,3.0,2,3,0.38461538461538464,1.0,0.3333333333333333,0.3333333333333333,30.0,27.0
493,2017,8,Northwestern,Iowa,339,312,1286,2314,2,1.0,0,1,0.25,0.5,0.29411764705882354,0.29411764705882354,10.0,17.0
494,2017,8,Wisconsin,Maryland,440,268,1286,2314,4,1.0,2,2,0.6153846153846154,1.0,0.35714285714285715,0.35714285714285715,13.0,38.0
495,2017,8,Rutgers,Purdue,217,474,1286,2314,2,1.0,0,2,0.2,0.0,0.2,0.2,12.0,14.0
496,2017,8,Michigan State,Indiana,274,252,1286,2314,2,0.0,1,0,0.3333333333333333,0.5,0.2352941176470588,0.2352941176470588,9.0,17.0
497,2017,8,Minnesota,Illinois,337,282,1286,2314,2,2.0,3,2,0.2727272727272727,0.0,0.5,0.5,17.0,24.0
498,2017,8,Penn State,Michigan,506,269,1286,2314,6,2.0,1,1,0.5714285714285714,0.0,0.375,0.375,13.0,42.0
499,2017,9,Illinois,Wisconsin,286,303,1286,2314,1,3.0,3,1,0.42857142857142855,0.0,0.4166666666666667,0.4166666666666667,24.0,10.0
500,2017,9,Michigan,Rutgers,471,195,1286,2314,5,2.0,1,0,0.3333333333333333,0.5,0.2727272727272727,0.2727272727272727,14.0,35.0
501,2017,9,Northwestern,Michigan State,432,540,1286,2314,5,4.0,1,2,0.4666666666666667,1.0,0.4705882352941176,0.4705882352941176,31.0,39.0
502,2017,9,Ohio State,Penn State,529,283,1286,2314,5,4.0,2,0,0.4166666666666667,0.0,0.4666666666666667,0.4666666666666667,38.0,39.0
503,2017,9,Maryland,Indiana,345,483,1286,2314,5,5.0,1,1,0.375,0.0,0.4782608695652174,0.4782608695652174,39.0,42.0
504,2017,9,Iowa,Minnesota,315,281,1286,2314,2,1.0,2,1,0.21428571428571427,0.0,0.25,0.25,10.0,17.0
505,2017,9,Purdue,Nebraska,363,471,1286,2314,3,2.0,0,0,0.2307692307692308,0.0,0.35294117647058826,0.35294117647058826,25.0,24.0
506,2017,10,Purdue,Illinois,435,250,1286,2314,3,1.0,1,1,0.38461538461538464,1.0,0.15384615384615385,0.15384615384615385,10.0,29.0
507,2017,10,Michigan State,Penn State,474,466,1286,2314,3,3.0,1,3,0.5555555555555556,0.0,0.3333333333333333,0.3333333333333333,24.0,27.0
508,2017,10,Indiana,Wisconsin,266,407,1286,2314,2,3.0,3,1,0.3333333333333333,0.0,0.5333333333333333,0.5333333333333333,45.0,17.0
509,2017,10,Iowa,Ohio State,487,371,1286,2314,6,3.0,0,4,0.4166666666666667,0.5,0.4,0.4,24.0,55.0
510,2017,10,Rutgers,Maryland,346,385,1286,2314,3,3.0,2,1,0.5714285714285714,0.0,0.4,0.4,24.0,31.0
511,2017,10,Nebraska,Northwestern,337,475,1286,2314,2,4.0,3,2,0.3333333333333333,0.6666666666666666,0.09090909090909093,0.09090909090909093,31.0,24.0
512,2017,10,Michigan,Minnesota,427,164,1286,2314,5,1.0,0,1,0.3636363636363637,0.0,0.3076923076923077,0.3076923076923077,10.0,33.0
513,2017,11,Penn State,Rutgers,304,200,1286,2314,5,0.0,0,1,0.4444444444444444,0.0,0.2,0.2,6.0,35.0
514,2017,11,Illinois,Indiana,294,428,1286,2314,2,3.0,3,1,0.14285714285714285,0.0,0.25,0.25,24.0,14.0
515,2017,11,Minnesota,Nebraska,514,380,1286,2314,6,3.0,0,0,0.5555555555555556,1.0,0.35714285714285715,0.35714285714285715,21.0,54.0
516,2017,11,Ohio State,Michigan State,524,195,1286,2314,6,0.0,2,3,0.5833333333333334,0.0,0.2352941176470588,0.2352941176470588,3.0,48.0
517,2017,11,Wisconsin,Iowa,382,66,1286,2314,4,0.0,4,3,0.38461538461538464,0.0,0.0,0.0,14.0,38.0
518,2017,11,Maryland,Michigan,340,305,1286,2314,1,5.0,2,0,0.1875,0.75,0.3636363636363637,0.3636363636363637,35.0,10.0
519,2017,11,Northwestern,Purdue,390,438,1286,2314,2,2.0,0,1,0.4090909090909091,0.5,0.3684210526315789,0.3684210526315789,13.0,23.0
520,2017,12,Wisconsin,Michigan,325,234,1286,2314,2,1.0,1,1,0.3333333333333333,0.0,0.29411764705882354,0.29411764705882354,10.0,24.0
521,2017,12,Northwestern,Minnesota,363,182,1286,2314,6,0.0,0,5,0.42857142857142855,0.5,0.09090909090909093,0.09090909090909093,0.0,39.0
522,2017,12,Indiana,Rutgers,503,190,1286,2314,5,0.0,1,2,0.5882352941176471,0.0,0.15384615384615385,0.15384615384615385,0.0,41.0
523,2017,12,Iowa,Purdue,258,294,1286,2314,2,3.0,2,0,0.4375,1.0,0.4666666666666667,0.4666666666666667,24.0,15.0
524,2017,12,Ohio State,Illinois,543,105,1286,2314,7,1.0,1,1,0.5555555555555556,1.0,0.08333333333333333,0.08333333333333333,14.0,52.0
525,2017,12,Michigan State,Maryland,291,204,1286,2314,2,1.0,1,1,0.38461538461538464,0.0,0.3333333333333333,0.3333333333333333,7.0,17.0
526,2017,12,Penn State,Nebraska,609,466,1286,2314,8,6.0,1,0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,44.0,56.0
527,2017,13,Nebraska,Iowa,267,505,1286,2314,2,8.0,3,0,0.3333333333333333,0.0,0.3636363636363637,0.3636363636363637,56.0,14.0
528,2017,13,Purdue,Indiana,453,497,1286,2314,4,3.0,1,1,0.2857142857142857,1.0,0.375,0.375,24.0,31.0
529,2017,13,Michigan,Ohio State,295,350,1286,2314,3,4.0,1,0,0.5294117647058824,0.0,0.5,0.5,31.0,20.0
530,2017,13,Minnesota,Wisconsin,133,456,1286,2314,0,4.0,0,1,0.2307692307692308,1.0,0.5833333333333334,0.5833333333333334,31.0,0.0
531,2017,13,Maryland,Penn State,303,534,1286,2314,0,9.0,2,0,0.06666666666666668,0.0,0.6470588235294118,0.6470588235294118,66.0,3.0
532,2017,13,Illinois,Northwestern,239,446,1286,2314,1,5.0,3,1,0.25,0.0,0.3076923076923077,0.3076923076923077,42.0,7.0
533,2017,13,Rutgers,Michigan State,112,431,1286,2314,1,4.0,3,0,0.0,0.0,0.6190476190476191,0.6190476190476191,40.0,7.0
534,2017,14,Wisconsin,Ohio State,298,449,1286,2314,1,3.0,2,3,0.3125,0.0,0.375,0.375,27.0,21.0
535,2018,1,Minnesota,New Mexico State,522,271,1286,2314,5,1.0,1,1,0.35714285714285715,1.0,0.1176470588235294,0.1176470588235294,10.0,48.0
536,2018,1,Purdue,Northwestern,472,401,1286,2314,3,4.0,3,0,0.5333333333333333,0.0,0.3333333333333333,0.3333333333333333,31.0,27.0
537,2018,1,Michigan State,Utah State,452,344,1286,2314,4,3.0,2,2,0.6470588235294118,0.0,0.5384615384615384,0.5384615384615384,31.0,38.0
538,2018,1,Wisconsin,Western Kentucky,491,305,1286,2314,4,0.0,1,2,0.5384615384615384,0.0,0.3125,0.3125,3.0,34.0
539,2018,1,Ohio State,Oregon State,721,392,1286,2314,10,4.0,2,2,0.8571428571428571,1.0,0.35294117647058826,0.35294117647058826,31.0,77.0
540,2018,1,Rutgers,Texas State,423,169,1286,2314,4,0.0,4,3,0.6153846153846154,0.0,0.07692307692307693,0.07692307692307693,7.0,35.0
541,2018,1,Illinois,Kent State,469,453,1286,2314,4,3.0,1,2,0.4666666666666667,0.0,0.29411764705882354,0.29411764705882354,24.0,31.0
542,2018,1,Maryland,Texas,407,405,1286,2314,4,4.0,0,3,0.3333333333333333,0.5,0.2,0.2,29.0,34.0
543,2018,1,Penn State,Appalachian State,434,451,1286,2314,6,4.0,0,1,0.4,0.5,0.375,0.375,38.0,45.0
544,2018,1,Iowa,Northern Illinois,352,211,1286,2314,4,1.0,1,2,0.5,0.5,0.25,0.25,7.0,33.0
545,2018,1,Florida International,Indiana,327,465,1286,2314,4,4.0,3,1,0.4166666666666667,1.0,0.4666666666666667,0.4666666666666667,38.0,28.0
546,2018,1,Notre Dame,Michigan,302,307,1286,2314,3,1.0,1,2,0.4666666666666667,1.0,0.4615384615384616,0.4615384615384616,17.0,24.0
547,2018,2,Purdue,Eastern Michigan,476,416,1286,2314,2,2.0,2,1,0.3076923076923077,0.0,0.25,0.25,20.0,19.0
548,2018,2,Wisconsin,New Mexico,568,211,1286,2314,6,2.0,2,3,0.6666666666666666,1.0,0.4615384615384616,0.4615384615384616,14.0,45.0
549,2018,2,Northwestern,Duke,381,301,1286,2314,1,3.0,2,0,0.4736842105263158,0.2,0.26666666666666666,0.26666666666666666,21.0,7.0
550,2018,2,Michigan,Western Michigan,451,208,1286,2314,7,0.0,0,1,0.4545454545454545,1.0,0.2352941176470588,0.2352941176470588,3.0,49.0
551,2018,2,Ohio State,Rutgers,559,134,1286,2314,7,0.0,0,2,0.6153846153846154,0.0,0.26666666666666666,0.26666666666666666,3.0,52.0
552,2018,2,Nebraska,Colorado,565,396,1286,2314,4,4.0,3,0,0.38461538461538464,0.0,0.3333333333333333,0.3333333333333333,33.0,28.0
553,2018,2,Iowa,Iowa State,271,188,1286,2314,1,0.0,0,1,0.35294117647058826,0.0,0.2857142857142857,0.2857142857142857,3.0,13.0
554,2018,2,Bowling Green,Maryland,158,565,1286,2314,2,6.0,1,1,0.2857142857142857,0.0,0.5555555555555556,0.5555555555555556,45.0,14.0
555,2018,2,Illinois,Western Illinois,376,361,1286,2314,3,2.0,0,3,0.2307692307692308,0.0,0.25,0.25,14.0,34.0
556,2018,2,Indiana,Virginia,387,294,1286,2314,3,2.0,1,1,0.5333333333333333,0.0,0.4375,0.4375,16.0,20.0
557,2018,2,Minnesota,Fresno State,307,299,1286,2314,2,2.0,1,2,0.3333333333333333,1.0,0.42857142857142855,0.42857142857142855,14.0,21.0
558,2018,2,Pittsburgh,Penn State,314,390,1286,2314,1,6.0,3,2,0.26666666666666666,0.0,0.3333333333333333,0.3333333333333333,51.0,6.0
