id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_points,away_line_scores,away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
401012255,2018,1,regular,2018-09-01T20:00:00.000Z,,False,False,0.0,3838.0,Faurot Field,142,Missouri,SEC,51.0,"[14, 24, 10, 3]",0.995968150359603,,,2630,UT Martin,,14.0,"[0, 7, 7, 0]",0.004031849640397,,,0.0905773775999997,https://www.youtube.com/watch?v=VuzsUbOUlC0,
401013094,2018,1,regular,2018-09-01T22:00:00.000Z,,False,False,0.0,3923.0,Scott Stadium,258,Virginia,ACC,42.0,"[14, 14, 7, 7]",0.99897198899527,,,257,Richmond,,13.0,"[10, 0, 3, 0]",0.00102801100473,,,1.87596885599999,https://www.youtube.com/watch?v=dm_U31yHgH0,
401021653,2018,1,regular,2018-09-01T22:00:00.000Z,,False,False,0.0,3608.0,Paulson Stadium,290,Georgia Southern,Sun Belt,37.0,"[13, 3, 7, 14]",0.9987286659646344,,,2569,South Carolina State,,6.0,"[0, 0, 6, 0]",0.0012713340353657,,,0.435713163799999,https://www.youtube.com/watch?v=gJt4PIvFsxE,
401021656,2018,1,regular,2018-09-01T22:00:00.000Z,,False,False,0.0,3975.0,Veterans Memorial Stadium,2653,Troy,Sun Belt,20.0,"[7, 0, 7, 6]",0.0592302925582486,1594.0,1496.0,68,Boise State,Mountain West,56.0,"[14, 21, 7, 14]",0.9407697074417514,1648.0,1746.0,2.27508502569999,https://www.youtube.com/watch?v=FRnrJ3x_Z0Y,
401019472,2018,1,regular,2018-09-01T22:00:00.000Z,,False,False,0.0,3886.0,Raymond James Stadium,58,South Florida,American Athletic,34.0,"[7, 17, 7, 3]",0.9999637417382397,,,2210,Elon,,14.0,"[0, 0, 7, 7]",3.6258261760346855e-05,,,0.5439158967,https://www.youtube.com/watch?v=A_OJM2hCXbc,
401020674,2018,1,regular,2018-09-01T22:00:00.000Z,,False,False,0.0,3965.0,UB Stadium,2084,Buffalo,Mid-American,48.0,"[20, 14, 14, 0]",0.9999142322720108,,,2169,Delaware State,,10.0,"[0, 3, 0, 7]",8.576772798907228e-05,,,1.62547624519999,,
401014973,2018,1,regular,2018-09-01T22:00:00.000Z,,False,False,0.0,4418.0,Jerry Richardson Stadium,2429,Charlotte,Conference USA,34.0,"[3, 10, 7, 14]",0.999984164464906,,,2230,Fordham,,10.0,"[0, 7, 3, 0]",1.5835535093988717e-05,,,2.6062499703,,
401014975,2018,1,regular,2018-09-01T22:00:00.000Z,,False,False,0.0,3996.0,Yager Stadium,193,Miami (OH),Mid-American,28.0,"[0, 7, 7, 14]",0.2914353097621623,1385.0,1379.0,276,Marshall,Conference USA,35.0,"[14, 7, 7, 7]",0.7085646902378377,1475.0,1481.0,5.2033164459,https://www.youtube.com/watch?v=5XJe-85pzBM,
401013448,2018,1,regular,2018-09-01T22:00:00.000Z,,False,False,0.0,3992.0,Williams Stadium,2335,Liberty,FBS Independents,52.0,"[14, 0, 10, 28]",0.999840273083926,1444.0,1541.0,295,Old Dominion,Conference USA,10.0,"[3, 7, 0, 0]",0.0001597269160741,1251.0,1154.0,5.0482463785,,
401012851,2018,1,regular,2018-09-01T23:00:00.000Z,,False,False,0.0,218.0,FIU Stadium,2229,Florida International,Conference USA,28.0,"[7, 7, 7, 7]",0.0881690097087867,1377.0,1371.0,84,Indiana,Big Ten,38.0,"[14, 14, 7, 3]",0.9118309902912132,1557.0,1563.0,2.7499679181,https://www.youtube.com/watch?v=CLDKcBwCeEg,
401013057,2018,1,regular,2018-09-01T23:00:00.000Z,,False,False,0.0,3636.0,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,27.0,"[3, 9, 0, 15]",0.5711801005392997,,,233,South Dakota,,24.0,"[10, 14, 0, 0]",0.4288198994607003,,,7.73617338379999,https://www.youtube.com/watch?v=gMbrkMbG29c,
401021652,2018,1,regular,2018-09-01T23:00:00.000Z,,False,False,0.0,3625.0,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,48.0,"[7, 14, 27, 0]",0.998884580500493,,,2546,Southeast Missouri State,,21.0,"[0, 14, 0, 7]",0.0011154194995069,,,0.727200521,,
401019476,2018,1,regular,2018-09-01T23:00:00.000Z,,False,False,0.0,3674.0,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,38.0,"[7, 14, 3, 14]",0.9977510896828312,,,2110,Central Arkansas,,27.0,"[13, 0, 7, 7]",0.0022489103171686,,,6.0252868305,https://www.youtube.com/watch?v=vgHOuI_-Zz0,
401019474,2018,1,regular,2018-09-01T23:00:00.000Z,,False,False,0.0,3805.0,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,66.0,"[28, 28, 0, 10]",0.9999958345824962,,,2382,Mercer,,14.0,"[0, 0, 0, 14]",4.165417503809721e-06,,,1.0251003832,https://www.youtube.com/watch?v=YBrgW4EWIkQ,
401020676,2018,1,regular,2018-09-01T23:00:00.000Z,,False,False,0.0,3739.0,Glass Bowl,2649,Toledo,Mid-American,66.0,"[21, 21, 21, 3]",0.9999873144404264,,,2678,VMI,,3.0,"[0, 3, 0, 0]",1.2685559573455407e-05,,,0.0266620140000006,,
401012679,2018,1,regular,2018-09-01T23:00:00.000Z,,False,False,0.0,1056.0,Rose Bowl,26,UCLA,Pac-12,17.0,"[10, 0, 7, 0]",0.2196041237734069,1471.0,1437.0,2132,Cincinnati,American Athletic,26.0,"[0, 17, 0, 9]",0.7803958762265931,1291.0,1325.0,8.7869201591,https://www.youtube.com/watch?v=zUuVo8okkTw,
401014974,2018,1,regular,2018-09-01T23:00:00.000Z,,False,False,0.0,3797.0,Ladd Peebles Stadium,6,South Alabama,Sun Belt,26.0,"[0, 7, 6, 13]",0.1734663382982781,1233.0,1245.0,2348,Louisiana Tech,Conference USA,30.0,"[7, 13, 3, 7]",0.8265336617017218,1537.0,1525.0,3.39524150609999,,
401014978,2018,1,regular,2018-09-01T23:00:00.000Z,,False,False,0.0,3815.0,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,55.0,"[14, 27, 7, 7]",0.9994952216812634,,,2296,Jackson State,,7.0,"[0, 0, 7, 0]",0.0005047783187366,,,0.188652225199998,https://www.youtube.com/watch?v=c72cGNYWKhw,
401013048,2018,1,regular,2018-09-01T23:00:00.000Z,,False,False,0.0,3833.0,Memorial Stadium,2305,Kansas,Big 12,23.0,"[7, 3, 0, 10, 3]",0.1557868834262069,,,2447,Nicholls,,26.0,"[7, 3, 7, 3, 6]",0.844213116573793,,,9.41128064859999,https://www.youtube.com/watch?v=sC1A1nORhXo,
401021654,2018,1,regular,2018-09-01T23:00:00.000Z,,False,False,0.0,3666.0,Cajun Field,309,Louisiana,Sun Belt,49.0,"[21, 14, 14, 0]",0.9997927217865996,,,2755,Grambling,,17.0,"[3, 7, 0, 7]",0.0002072782134002,,,1.0627373025,,
401012254,2018,1,regular,2018-09-01T23:30:00.000Z,,False,False,0.0,3693.0,Davis Wade Stadium,344,Mississippi State,SEC,63.0,"[21, 14, 14, 14]",0.999995595522224,,,2617,Stephen F. Austin,,6.0,"[0, 3, 3, 0]",4.404477775943327e-06,,,0.0254067829000002,,
401012249,2018,1,regular,2018-09-01T23:30:00.000Z,,False,False,0.0,3634.0,Ben Hill Griffin Stadium,57,Florida,SEC,53.0,"[10, 28, 13, 2]",0.9998257838347568,,,2127,Charleston Southern,,6.0,"[0, 0, 0, 6]",0.0001742161652431,,,0.0448168873999993,https://www.youtube.com/watch?v=OqsR5HaF5Cg,
401014980,2018,1,regular,2018-09-01T23:30:00.000Z,,False,False,0.0,3946.0,Sun Bowl Stadium,2638,UTEP,Conference USA,10.0,"[0, 10, 0, 0]",0.0060310355562645,,,2464,Northern Arizona,,30.0,"[10, 7, 13, 0]",0.9939689644437356,,,3.04488015159999,https://www.youtube.com/watch?v=2UMbpbcZuWY,
401014976,2018,1,regular,2018-09-01T23:30:00.000Z,,False,False,0.0,3825.0,Apogee Stadium,249,North Texas,Conference USA,46.0,"[14, 6, 16, 10]",0.9987373302064424,1335.0,1397.0,2567,SMU,American Athletic,23.0,"[0, 0, 0, 23]",0.0012626697935577,1387.0,1325.0,2.0082988577,https://www.youtube.com/watch?v=4zlLX9-1Sqc,
401012259,2018,1,regular,2018-09-01T23:30:00.000Z,,False,False,0.0,3973.0,Vanderbilt Stadium,238,Vanderbilt,SEC,35.0,"[7, 7, 7, 14]",0.9996203330946148,1414.0,1488.0,2393,Middle Tennessee,Conference USA,7.0,"[7, 0, 0, 0]",0.0003796669053852,1421.0,1347.0,3.6034339205,,
401012888,2018,1,regular,2018-09-01T23:30:00.000Z,,False,False,0.0,3855.0,Notre Dame Stadium,87,Notre Dame,FBS Independents,24.0,"[14, 7, 3, 0]",0.92783043145901,1722.0,1730.0,130,Michigan,Big Ten,17.0,"[0, 10, 0, 7]",0.0721695685409899,1701.0,1693.0,4.2446507286,https://www.youtube.com/watch?v=reeW5x_QkMU,
401012681,2018,1,regular,2018-09-02T00:00:00.000Z,,False,False,0.0,3626.0,Autzen Stadium,2483,Oregon,Pac-12,58.0,"[7, 30, 14, 7]",0.9998393673219236,1613.0,1664.0,189,Bowling Green,Mid-American,24.0,"[10, 7, 7, 0]",0.0001606326780763,1265.0,1214.0,0.738405284700001,https://www.youtube.com/watch?v=ln8zA5g1xPo,
401012246,2018,1,regular,2018-09-02T00:00:00.000Z,,True,False,57280.0,4013.0,Camping World Stadium,333,Alabama,SEC,51.0,"[14, 14, 16, 7]",0.9999255686466408,1986.0,2062.0,97,Louisville,ACC,14.0,"[0, 0, 7, 7]",7.443135335916118e-05,1701.0,1625.0,0.394188331699999,https://www.youtube.com/watch?v=blF1MPQ5aaw,
401013026,2018,1,regular,2018-09-02T00:00:00.000Z,,False,False,0.0,4727.0,McLane Stadium,239,Baylor,Big 12,55.0,"[17, 21, 10, 7]",0.9998295720824828,,,2000,Abilene Christian,,27.0,"[7, 13, 7, 0]",0.0001704279175172,,,0.146911048999999,https://www.youtube.com/watch?v=v1mQhDaVItY,
401022515,2018,1,regular,2018-09-02T00:00:00.000Z,,False,False,0.0,3971.0,University Stadium,167,New Mexico,Mountain West,62.0,"[28, 7, 13, 14]",0.9991581186438564,,,2916,Incarnate Word,,30.0,"[7, 9, 0, 14]",0.0008418813561436,,,0.307032200699999,,
401022516,2018,1,regular,2018-09-02T02:00:00.000Z,,False,False,0.0,3660.0,Bulldog Stadium,278,Fresno State,Mountain West,79.0,"[16, 28, 14, 21]",0.9995402711314478,,,70,Idaho,,13.0,"[6, 0, 7, 0]",0.0004597288685521,,,0.4491663395,https://www.youtube.com/watch?v=Ez5o-Ng2KMA,
401012677,2018,1,regular,2018-09-02T02:30:00.000Z,,False,False,0.0,3947.0,Sun Devil Stadium,9,Arizona State,Pac-12,49.0,"[14, 14, 14, 7]",0.9999920070738963,1498.0,1612.0,2636,UT San Antonio,Conference USA,7.0,"[0, 0, 0, 7]",7.992926103650433e-06,1429.0,1315.0,0.574617268999999,https://www.youtube.com/watch?v=0DqaoprezwQ,
401012676,2018,1,regular,2018-09-02T02:45:00.000Z,,False,False,0.0,3619.0,Arizona Stadium,12,Arizona,Pac-12,23.0,"[0, 10, 0, 13]",0.252378224443892,1513.0,1496.0,252,BYU,FBS Independents,28.0,"[0, 7, 21, 0]",0.747621775556108,1396.0,1413.0,5.07418613049999,https://www.youtube.com/watch?v=_no6VO2XeGI,
401019475,2018,1,regular,2018-09-02T03:00:00.000Z,,False,False,0.0,3610.0,Aloha Stadium,62,Hawai'i,Mountain West,59.0,"[14, 24, 0, 21]",0.9796414129712154,1264.0,1345.0,2426,Navy,American Athletic,41.0,"[0, 14, 14, 13]",0.0203585870287845,1633.0,1552.0,3.7631715548,https://www.youtube.com/watch?v=s880LSIAtMA,
401079833,2018,1,regular,2018-09-02T19:30:00.000Z,,False,False,0.0,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,23.0,"[3, 14, 3, 3]",0.4801521413827188,,,2448,North Carolina A&T,,28.0,"[7, 7, 0, 14]",0.5198478586172812,,,6.9631012532,https://www.youtube.com/watch?v=6i-7cmf6uCU,
401013095,2018,1,regular,2018-09-02T23:30:00.000Z,,True,False,0.0,3687.0,AT&T Stadium,99,LSU,SEC,33.0,"[10, 17, 6, 0]",0.9559552996558128,1736.0,1774.0,2390,Miami,ACC,17.0,"[3, 0, 0, 14]",0.0440447003441871,1695.0,1657.0,3.8470693333,https://www.youtube.com/watch?v=SxZrYfJeEG8,
401013096,2018,1,regular,2018-09-04T00:00:00.000Z,,False,True,0.0,3697.0,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,3.0,"[0, 3, 0, 0]",0.3124677045692784,1647.0,1603.0,259,Virginia Tech,ACC,24.0,"[10, 7, 0, 7]",0.6875322954307215,1731.0,1775.0,3.91834934429999,https://www.youtube.com/watch?v=xm_amg8qlrA,
401019477,2018,2,regular,2018-09-08T00:00:00.000Z,,False,False,0.0,3735.0,Gerald J. Ford Stadium,2567,SMU,American Athletic,12.0,"[9, 3, 0, 0]",0.0042664301256179,1325.0,1288.0,2628,TCU,Big 12,42.0,"[0, 14, 14, 14]",0.995733569874382,1711.0,1748.0,2.8092050501,https://www.youtube.com/watch?v=krYsA1p9pqg,
401013100,2018,2,regular,2018-09-08T16:00:00.000Z,,False,False,0.0,3886.0,Raymond James Stadium,58,South Florida,American Athletic,49.0,"[14, 7, 7, 21]",0.3490768032986788,1653.0,1666.0,59,Georgia Tech,ACC,38.0,"[17, 0, 14, 7]",0.6509231967013211,1556.0,1543.0,7.6706269273,https://www.youtube.com/watch?v=Cwj6oqFP6-U,
401013355,2018,2,regular,2018-09-08T16:00:00.000Z,,False,False,0.0,347.0,Camp Randall Stadium,275,Wisconsin,Big Ten,45.0,"[3, 7, 14, 21]",0.9998599643223818,1886.0,1901.0,167,New Mexico,Mountain West,14.0,"[7, 0, 0, 7]",0.0001400356776182,1272.0,1257.0,0.939574418799999,https://www.youtube.com/watch?v=0O4N79R4ZCs,
401012889,2018,2,regular,2018-09-08T16:00:00.000Z,,False,False,0.0,3558.0,Michigan Stadium,130,Michigan,Big Ten,49.0,"[21, 14, 7, 7]",0.9939549363538944,1693.0,1804.0,2711,Western Michigan,Mid-American,3.0,"[0, 0, 0, 3]",0.0060450636461056,1502.0,1391.0,0.298619872199999,https://www.youtube.com/watch?v=oD-2pdYHRu4,
401013367,2018,2,regular,2018-09-08T16:00:00.000Z,,False,False,0.0,3841.0,Blaik Field at Michie Stadium,349,Army,FBS Independents,38.0,"[14, 3, 7, 14]",0.977350093034676,1482.0,1549.0,2335,Liberty,FBS Independents,14.0,"[0, 0, 14, 0]",0.0226499069653239,1541.0,1474.0,2.2292228244,https://www.youtube.com/watch?v=BpHOhN8wOU4,
401012266,2018,2,regular,2018-09-08T16:00:00.000Z,,False,False,0.0,3636.0,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,10.0,"[3, 0, 7, 0]",0.0038869965947827,1629.0,1582.0,344,Mississippi State,SEC,31.0,"[3, 14, 7, 7]",0.9961130034052172,1692.0,1739.0,2.34350567,https://www.youtube.com/watch?v=8XcHQiaUAd4,
401012726,2018,2,regular,2018-09-08T16:00:00.000Z,,False,False,0.0,4728.0,John O'Quinn Field at TDECU Stadium,248,Houston,American Athletic,45.0,"[21, 10, 7, 7]",0.9991972922411786,1578.0,1638.0,12,Arizona,Pac-12,18.0,"[0, 0, 10, 8]",0.0008027077588214,1496.0,1436.0,1.62062720129999,https://www.youtube.com/watch?v=9bCJHyJ6vP4,
401012271,2018,2,regular,2018-09-08T16:00:00.000Z,,False,False,0.0,3973.0,Vanderbilt Stadium,238,Vanderbilt,SEC,41.0,"[0, 17, 17, 7]",0.9996956002890186,1488.0,1560.0,2440,Nevada,Mountain West,10.0,"[0, 10, 0, 0]",0.0003043997109813,1390.0,1318.0,2.2605124985,https://www.youtube.com/watch?v=TDi0NLyhINc,
401013108,2018,2,regular,2018-09-08T16:00:00.000Z,,False,False,0.0,3630.0,BB&T Field,154,Wake Forest,ACC,51.0,"[14, 24, 3, 10]",0.997077165661241,,,119,Towson,,20.0,"[14, 6, 0, 0]",0.0029228343387589,,,0.352889389800001,https://www.youtube.com/watch?v=ajp8DweoVVc,
401013098,2018,2,regular,2018-09-08T16:00:00.000Z,,False,False,0.0,3911.0,Ryan Field,77,Northwestern,Big Ten,7.0,"[7, 0, 0, 0]",0.0562875832435146,1688.0,1650.0,150,Duke,ACC,21.0,"[0, 21, 0, 0]",0.9437124167564854,1632.0,1670.0,4.3072813421,https://www.youtube.com/watch?v=WDr4u5GsyQU,
401013352,2018,2,regular,2018-09-08T16:00:00.000Z,,False,False,0.0,3907.0,Ross-Ade Stadium,2509,Purdue,Big Ten,19.0,"[6, 6, 0, 7]",0.4314817253888086,1556.0,1549.0,2199,Eastern Michigan,Mid-American,20.0,"[7, 3, 0, 10]",0.5685182746111914,1431.0,1438.0,7.69645279699999,https://www.youtube.com/watch?v=-h0zqWZV5To,
401013104,2018,2,regular,2018-09-08T16:30:00.000Z,,False,False,0.0,3670.0,Carter-Finley Stadium,152,NC State,ACC,41.0,"[10, 10, 7, 14]",0.9997559354727164,1631.0,1687.0,2247,Georgia State,Sun Belt,7.0,"[7, 0, 0, 0]",0.0002440645272836,1322.0,1266.0,3.38784482119999,https://www.youtube.com/watch?v=k7bQBit9Izo,
401012728,2018,2,regular,2018-09-08T17:00:00.000Z,,False,False,0.0,3835.0,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,49.0,"[14, 7, 14, 14]",0.9978680204242372,1992.0,2005.0,26,UCLA,Pac-12,21.0,"[7, 0, 0, 14]",0.0021319795757627,1437.0,1424.0,0.4505717245,https://www.youtube.com/watch?v=fw-ViOOYnsw,
401013097,2018,2,regular,2018-09-08T17:00:00.000Z,,False,False,0.0,3615.0,Alumni Stadium,103,Boston College,ACC,62.0,"[21, 13, 14, 14]",0.9999985068566098,,,107,Holy Cross,,14.0,"[0, 0, 7, 7]",1.493143390152163e-06,,,1.1977079913,https://www.youtube.com/watch?v=-HMPtrtBkco,
401012731,2018,2,regular,2018-09-08T18:00:00.000Z,,False,False,0.0,3626.0,Autzen Stadium,2483,Oregon,Pac-12,62.0,"[14, 21, 14, 13]",0.9999626788086666,,,2502,Portland State,,14.0,"[0, 7, 0, 7]",3.732119133337264e-05,,,0.019951039000001,https://www.youtube.com/watch?v=EtH5HUdwPQM,
401013107,2018,2,regular,2018-09-08T18:00:00.000Z,,False,False,0.0,3799.0,Lane Stadium,259,Virginia Tech,ACC,62.0,"[17, 21, 17, 7]",0.9999082912239644,,,2729,William & Mary,,17.0,"[0, 7, 7, 3]",9.170877603548178e-05,,,0.0607080864999993,https://www.youtube.com/watch?v=MMRd540f2v0,
401014983,2018,2,regular,2018-09-08T18:00:00.000Z,,False,False,0.0,3715.0,FAU Stadium,2226,Florida Atlantic,Conference USA,33.0,"[6, 13, 6, 8]",0.997780703490316,1526.0,1531.0,2005,Air Force,Mountain West,26.0,"[0, 7, 13, 6]",0.0022192965096841,1448.0,1443.0,3.855394349,https://www.youtube.com/watch?v=vcDZC8qI3ok,
401013049,2018,2,regular,2018-09-08T19:00:00.000Z,,False,False,0.0,3786.0,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,7.0,"[0, 0, 7, 0]",0.0043698171332664,1395.0,1301.0,2305,Kansas,Big 12,31.0,"[0, 7, 14, 10]",0.9956301828667335,1157.0,1251.0,3.6911757,https://www.youtube.com/watch?v=BROW_DUjF1M,
401012821,2018,2,regular,2018-09-08T19:30:00.000Z,,False,True,0.0,3861.0,Ohio Stadium,194,Ohio State,Big Ten,52.0,"[14, 21, 10, 7]",0.99998883138643,1963.0,2022.0,164,Rutgers,Big Ten,3.0,"[0, 0, 3, 0]",1.1168613569978447e-05,1292.0,1233.0,0.0770506892999985,https://www.youtube.com/watch?v=g2UyFwL8fMU,
401019479,2018,2,regular,2018-09-08T19:30:00.000Z,,False,True,0.0,3852.0,Navy-Marine Corps Memorial Stadium,2426,Navy,American Athletic,22.0,"[3, 6, 0, 13]",0.825793142104825,1552.0,1558.0,235,Memphis,American Athletic,21.0,"[0, 7, 14, 0]",0.1742068578951749,1724.0,1718.0,6.85829600029999,https://www.youtube.com/watch?v=MWzd7EMa7UE,
401013106,2018,2,regular,2018-09-08T19:30:00.000Z,,False,False,0.0,1964.0,Carrier Dome,183,Syracuse,ACC,62.0,"[21, 24, 14, 3]",0.9994460959930832,,,2681,Wagner,,10.0,"[7, 0, 0, 3]",0.0005539040069169,,,2.1446403054,https://www.youtube.com/watch?v=xp7BARVq2ds,
401012729,2018,2,regular,2018-09-08T19:30:00.000Z,,False,False,0.0,3834.0,Memorial Stadium,158,Nebraska,Big Ten,28.0,"[7, 14, 7, 0]",0.2150291026667365,1393.0,1397.0,38,Colorado,Pac-12,33.0,"[14, 3, 10, 6]",0.7849708973332634,1576.0,1572.0,10.3640151619,https://www.youtube.com/watch?v=kppmdIUtNTc,
401020677,2018,2,regular,2018-09-08T19:30:00.000Z,,False,False,0.0,3696.0,Dix Stadium,2309,Kent State,Mid-American,54.0,"[16, 10, 21, 7]",0.999972863732392,,,47,Howard,,14.0,"[0, 0, 14, 0]",2.7136267607974496e-05,,,1.14803209649999,,
401013377,2018,2,regular,2018-09-08T19:30:00.000Z,,False,False,0.0,3855.0,Notre Dame Stadium,87,Notre Dame,FBS Independents,24.0,"[7, 7, 10, 0]",0.91761444832322,1730.0,1706.0,2050,Ball State,Mid-American,16.0,"[3, 3, 0, 10]",0.0823855516767798,1071.0,1095.0,1.00326135749999,https://www.youtube.com/watch?v=yzZV3ylUXdI,
401013103,2018,2,regular,2018-09-08T19:30:00.000Z,,False,False,0.0,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,41.0,"[7, 14, 7, 13]",0.9775444737560506,1257.0,1333.0,153,North Carolina,ACC,19.0,"[6, 13, 0, 0]",0.0224555262439494,1455.0,1379.0,5.5180404258,https://www.youtube.com/watch?v=_OLfQMIbmVU,
401012268,2018,2,regular,2018-09-08T19:30:00.000Z,,False,True,0.0,3994.0,Williams-Brice Stadium,2579,South Carolina,SEC,17.0,"[7, 3, 0, 7]",0.003994865800882,1634.0,1597.0,61,Georgia,SEC,41.0,"[17, 3, 21, 0]",0.996005134199118,1869.0,1906.0,2.4766224853,https://www.youtube.com/watch?v=6wNigfiSyLE,
401019478,2018,2,regular,2018-09-08T19:30:00.000Z,,False,False,0.0,3806.0,Lincoln Financial Field,218,Temple,American Athletic,29.0,"[0, 7, 7, 15]",0.015724434545273,1535.0,1508.0,2084,Buffalo,Mid-American,36.0,"[6, 6, 10, 14]",0.9842755654547268,1371.0,1398.0,7.1623006009,https://www.youtube.com/watch?v=A5KwKCg527U,
401012260,2018,2,regular,2018-09-08T19:30:00.000Z,,False,False,0.0,3657.0,Bryant Denny Stadium,333,Alabama,SEC,57.0,"[19, 21, 10, 7]",0.9999961416390944,2062.0,2145.0,2032,Arkansas State,Sun Belt,7.0,"[0, 0, 7, 0]",3.85836090566194e-06,1564.0,1481.0,0.0495829549000008,https://www.youtube.com/watch?v=7OgV73h1Hro,
401020678,2018,2,regular,2018-09-08T19:30:00.000Z,,False,False,0.0,3768.0,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,41.0,"[17, 10, 14, 0]",0.9999803911611608,,,2415,Morgan State,,7.0,"[0, 0, 0, 7]",1.96088388392246e-05,,,0.0645155947000006,,
401012265,2018,2,regular,2018-09-08T20:00:00.000Z,,False,False,0.0,3974.0,Vaught-Hemingway Stadium,145,Ole Miss,SEC,76.0,"[14, 21, 14, 27]",0.999900400643715,,,79,Southern Illinois,,41.0,"[21, 17, 3, 0]",9.959935628500728e-05,,,2.63810383949999,https://www.youtube.com/watch?v=6QTDbY0654M,
401012269,2018,2,regular,2018-09-08T20:00:00.000Z,,False,False,0.0,3853.0,Neyland Stadium,2633,Tennessee,SEC,59.0,"[10, 28, 7, 14]",0.9999878829674436,,,2193,East Tennessee State,,3.0,"[0, 0, 3, 0]",1.211703255632468e-05,,,0.1151217697,,
401013322,2018,2,regular,2018-09-08T20:00:00.000Z,,False,False,0.0,3784.0,Jones AT&T Stadium,2641,Texas Tech,Big 12,77.0,"[14, 28, 14, 21]",0.9999966542723152,,,2320,Lamar,,0.0,"[0, 0, 0, 0]",3.345727684678224e-06,,,0.0322535283999995,https://www.youtube.com/watch?v=XTAgcMEcG6c,
401012733,2018,2,regular,2018-09-08T21:00:00.000Z,,False,False,0.0,3765.0,Husky Stadium,264,Washington,Pac-12,45.0,"[10, 7, 7, 21]",0.999839868758142,,,155,North Dakota,,3.0,"[0, 0, 3, 0]",0.0001601312418578,,,2.94846703709999,https://www.youtube.com/watch?v=CArtNQOUENg,
401012863,2018,2,regular,2018-09-08T21:00:00.000Z,,False,False,0.0,3793.0,Kinnick Stadium,2294,Iowa,Big Ten,13.0,"[0, 3, 3, 7]",0.9952481676263186,1756.0,1765.0,66,Iowa State,Big 12,3.0,"[3, 0, 0, 0]",0.0047518323736813,1645.0,1636.0,6.3845436425,https://www.youtube.com/watch?v=CNNIZEMRax4,
401019481,2018,2,regular,2018-09-08T22:00:00.000Z,,False,False,0.0,3652.0,Bright House Networks Stadium,2116,UCF,American Athletic,38.0,"[14, 10, 14, 0]",0.9999471502094014,,,2569,South Carolina State,,0.0,"[0, 0, 0, 0]",5.284979059860806e-05,,,2.29813866739999,https://www.youtube.com/watch?v=DA79sfBx3dc,
401012873,2018,2,regular,2018-09-08T22:00:00.000Z,,False,False,0.0,3700.0,Doyt Perry Stadium,189,Bowling Green,Mid-American,14.0,"[7, 7, 0, 0]",0.0139648525756219,1214.0,1142.0,120,Maryland,Big Ten,45.0,"[0, 10, 7, 28]",0.986035147424378,1335.0,1407.0,5.24462645589999,,
401013102,2018,2,regular,2018-09-08T22:00:00.000Z,,False,False,0.0,3948.0,Hard Rock Stadium,2390,Miami,ACC,77.0,"[7, 21, 21, 28]",0.999993286999605,,,2542,Savannah State,,0.0,"[0, 0, 0, 0]",6.713000395008884e-06,,,0.0087632908999998,https://www.youtube.com/watch?v=oO-wcpPrv4Q,
401013326,2018,2,regular,2018-09-08T22:00:00.000Z,,False,False,0.0,3842.0,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,52.0,"[7, 14, 21, 10]",0.9993122543916544,,,2754,Youngstown State,,17.0,"[0, 7, 10, 0]",0.0006877456083457,,,0.358901970199999,https://www.youtube.com/watch?v=o8cXpP0ztj0,
401014981,2018,2,regular,2018-09-08T22:00:00.000Z,,False,False,0.0,4418.0,Jerry Richardson Stadium,2429,Charlotte,Conference USA,9.0,"[0, 9, 0, 0]",0.0039276086114484,1136.0,1097.0,2026,Appalachian State,Sun Belt,45.0,"[10, 14, 7, 14]",0.9960723913885516,1657.0,1696.0,1.5831381944,https://www.youtube.com/watch?v=0KszQdNG270,
401013358,2018,2,regular,2018-09-08T22:00:00.000Z,,False,False,0.0,3608.0,Paulson Stadium,290,Georgia Southern,Sun Belt,34.0,"[0, 17, 10, 7]",0.996164113981696,1364.0,1408.0,113,UMass,FBS Independents,13.0,"[3, 7, 3, 0]",0.0038358860183039,1312.0,1268.0,3.4117826899,https://www.youtube.com/watch?v=FD_8nAdZTz8,
